Unnamed: 0,MESSAGE,spam
10,"Dear Consumers, Increase your Business Sales! How??By targeting millions of buyers via email !! 25 MILLION EMAILS + Bulk Mailing Software For Only 150.00super low price! ACT NOW !!!Our Fresh Addresses Will Bring You Incredible Results! If you REALLY want to get the word out regardingyour services or products, Bulk Email is the BEST way to do so, PERIOD! Advertising in newsgroups is good but you're competing with hundreds even THOUSANDSof other ads. Will your customer's see YOUR ad in the midst of all the others?Free Classifieds? (Don't work)Web Site? (Takes thousands of visitors)Banners? (Expensive and iffy)EZine? (They better have a huge list)Search Engines? (Easily buried with thousands of others)Bulk Email will allow you to DIRECTLY contact yourpotential customers. They are much more likely totake the time to read about what you have to offer if it was as easy as reading it via email ratherthan searching through countless postings in newsgroups.The list's are divided into groups and are compressed. This will allow you to use the names right off the cd. ORDER IN THE NEXT 72 hours AND RECIEVE 4 BONUSES!!ORDER IN THE NEXT 48 HOURS AND RECIEVE FULL TECHNICAL SUPPORT !!!ACT NOW !!!!!!!!!!!!!!BONUS #1 Receive an additional cdrom with millions of fresh, deliverable general internet email addresses free!! BONUS #2 Receive 2000 how to books, reports and manuals on cdrom withreprint resale rights! Produce for pennies and resell for BIG dollars! BONUS #3 Receive the Mass Mailer bulk delivery software, with fulloperating instructions. This software will get the mail out QUICK! BONUS #4 Receive the Informational Guide to bulk email. This guide will give you all the information you need to get started! THIS IS A ONE TIME PACKAGE DEAL WORTH HUNDREDS OF DOLLARS!! ACT NOW! THIS IS A LIMITED TIME OFFER! ORDER WHILE SUPPLIES LAST! RECEIVE THIS DREAM PACKAGE FOR THE UNBELIEVABLE LOW, LOW PRICE OF ONLY 150.00 ORDERING INFORMATION:CHECK BY FAX SERVICES OR CREDIT CARD INFO: O R D E R N O W . . . SAME DAY SERVICE (MF) if your orderis received before 3pm Central . To place an order, you can call us at: 13086505905 ext 121 Are fax your order to 14158732700   This Number is for credit Card Orders Only!!!CHECK BY FAX SERVICES! __________________________________________To order, via credit card simply cut/paste and print out theEZ ORDER FORM below and fax to our office today.  NOW ONLY 150! This ""Special Price"" is in effect for the next seven days,after that we go back to our regular price of 250.00 ...Don't delay... you can be in business tomorrow! We accept Visa, Mastercard, Amex, Disc and Checks by Fax.Cut & PasteEZ Order Form_____Yes! I want everything! I am ordering within 72 hours.Include my FREE ""Business On A Disk"" bonus along with your Millions of EMail addresses on CD (plus 1,093,808 bonus addresses)for the special price of only 150.00 + shipping as indicatedbelow._____Yes! I missed the 72 hour special, but I am orderingCD WITH, super clean email addresses within 7 days for the""special"" price of only 250.00 + s&h._____Oop's I missed the 72 hour and 7 day ""specials"". I amordering The Cd at the regular price of 250.00 + s&h.PLEASE SELECT YOUR SHIPPING OPTION____I would like to receive my package FedEx OVERNIGHT. I amincluding 15 for shipping. (Hawaii & Alaska 20  Canada 25,all other International add an additional 25 [40 total] for shipping)____I would like to receive my package FedEx 2 DAY delivery.I'm including 10 for shipping. (Sorry no Canada or Internationaldelivery  Continental U.S. shipping addresses only)Please Print CarefullyNOTE: Orders cannot be shipped without complete informationincluding your signature. No exceptions!NAME____________________________________________________COMPANY NAME____________________________________________ADDRESS_________________________________________________(FedEx can only ship to street addresses  no P.O. boxes)CITY, STATE, ZIP________________________________________PHONE NUMBER____________________________________________(required for shipping & tracking) EMAIL ADDRESS___________________________________________(Print Carefully  required in case we have a question and tosend you a confirmation that your order has been shipped and for technical support if you order within 24 hrs) TYPE OF CREDIT CARD:______VISA _____MASTERCARD ______AMEX ______DISCCREDIT CARD# __________________________________________EXPIRATION DATE________________________________________NAME ON CARD___________________________________________TOTAL AMOUNT (Including Shipping): ___________________DATE:x__________________(Required) SIGNATURE:x_________________________________I understand that I am purchasing the email address on CD,and authorize the above charge to my credit card, the addresses are not rented, but are mine to use for my own mailing, overandover. Free bonuses are included, but cannot be considered part of the financial transaction. I understand that it is my responsibility to comply with any laws applicable to my local area. As with all software, once opened the CD may not be returned, however, if found defective it will be replaced with like product at no charge.O R D E R N O W . . . SAME DAY SERVICE (MF) if your orderis received before 3pm Central . To place an order, you can call us at: 13086505905 ext 121 Are fax your order to14158732700 This Number is for credit Card Orders Only!!!CHECK BY FAX SERVICES!If you would like to fax a check, paste your check below and fax it to our office along with the EZ Order Form forms to: 14158732700 24 HOUR FAX SERVICES PLEASE PASTE YOURCHECK HERE AND FAX IT TO US AT 14158732700   If You fax a check, there is no need for you to mail theoriginal. We will draft a new check, with the exactinformation from your original check. All checks will beheld for bank clearance. (710 days) Make payable to: ""S.C.I.S"" ===========offlist  Instructions============Do not reply to this message  To be off from future mailings:mailto:trudymail2002@themail.com?Subject=offitnow",1
11,"Tired of paying big bucks for satellite t.v.?THEN DONT!For as low as 97 you can buy the programming card that willgive you all the channels.  YES ALL OF THEM, including pay channelsand pay per view.  You will never have another satellite or cable billagain.  http://11.lspeedhost.net/zzzzcards/adsFOR AS LITTLE AS 97 YOU NOW GOT A WORKING UNBLOCKED RECEIVER WITH ALL CHANNELS !!! 60+ movie channels 20+ PRON CHANNELS ,etc.. ALL THE CHANNELS ARE UNLOCKED!!! INCLUDING ALL PAY PER VIEW AND EVENTS FOR FREE!  FOR LIFE!http://11.lspeedhost.net/zzzzcards/ads5963HgYk7980lnZG6754dLNm8294DcnP4174Lcsd2914QRTr7194Fyjl55",0
12,"New Web Technology UNLIMITED WEB CON=FERENCING Subscribe to the Web Conference C=enter for only 40.00 per month! (Connects up to 15 participants at a time p=lus audio charges) Manage your meetings virtually on line Application sharing Multiplatform compatible (no software needed) Call anytime, from anywhere, to anywhere Unlimited usage for up to 15 participants (larger groups ava=ilabale) Lowest rate .18 cents per minunte for audio (toll charge=s included) Quality, easy to use service Numerous interactive features =/TABLE FREE DEMO Eliminate or Reduce Travel Expense Try this on for savings... and turn those unnecessary trips into problem solving and fact finding con=ferences, saving time and wear and tear on your overworked business staff. To find out more abo=ut this revolutionary concept,fill out the form below. Required Input Field  Name  Web             Address Company             Name  State  Business             Phone  Home             Phone Email             Address  All information g=iven herein is strictly confidential and will not be redistributed      for any reason other than for the specific use intended. =br To be removed from our distribution lists, please Click       here. .",1
13,"B;v6H B;aL(B:VipmailBFMA3N%a!%k:Ni?7^9!#(BB:#8e3N99p,4ITMWJJ}O=N;]r(Bstopvip@eprojectweb.comB^GAwj25!#(BB!y!z!y!z!y!z!y!z!y!z!y!z!y!z!y!z!y!z!y!z!y!z!y!z!y(BB""v%j%C%AJ=P2qO(BVipmailBG""v(BVipmailB,%O%%/%i%9J=P2qr%W%l%%s%H!y(BB7HBS(B3B%%c%j%""H(BPCBBP1~N=P2q%5%%H""v(BB:#^GN=P2q%5%%HKK0??M(B!B=P2qOM_71I%5%%Hr;H&NOHLBCFk?M(B!B:#D0(BVipmailBK(BGo!!!!!http://www.vipjp.net/?sid=2B=w@L5NAOEv?jA0(B!?BCK@KO;n7%]%%s%H(B50ptB%W%l%%s%H!y(BB=w@O%j%C%AJCK@r(BGETB7h&(Bo(B!f""`!e(B)oBCK@O;n7%]%%s%H5KF~C?Lr8+D1h&(B(B""`!c(B)bB=P2qr5aakJi(BVipmailBK:#D0%""%/%;%9(BB""""""""""""""""""""""""""""(Bhttp://www.vipjp.net/?sid=2B!y!z!y!z!y!z!y!z!y!z!y!z!y!z!y!z!y!z!y!z!y!z!y!z!y(BBFMA3N%a!%k:Ni?7^7?!#(BB:#8e3N99p,4ITMWJJ}!""G[?.Dd;_r4uK5lkJ}O=N;]r(Bstopvip@eprojectweb.comB^GAwj25(B",0
14,"=_NextPart_000_00A3_65E24E1C.A3468E63ContentType: text/plain; charset=""iso88591""ContentTransferEncoding: base64Q09QWSBEVkQgTU9WSUVTIFRPIENELVINClJJR0hUIE5PVyENCg0KDQpXZSBoYXZlIEFsbCB0aGUgc29mdHdhcmUgeW91IG5lZWQgdG8gQ09QWSB5b3VyIG93biBEVkQgTW92aWVzLg0KDQpDb3B5IHlvdXIgb3duIERWRCBNb3ZpZXMgdXNpbmcgbm90aGluZyBtb3JlIHRoYW4gb3VyIHNvZnR3YXJlLCBhIA0KRFZELVJPTSBhbmQgeW91ciBDRC1SIGJ1cm5lciENCg0KQmFja3VwIHlvdXIgRFZEIE1vdmllIENvbGxlY3Rpb24gDQpQbGF5YmFjayBvbiBhbnkgaG9tZSBEVkQgcGxheWVyKiANCk5vIEV4cGVuc2l2ZSBEVkQgQnVybmVyIFJlcXVpcmVkIA0KRnJlZSBMaXZlIFRlY2ggU3VwcG9ydA0KDQogDQpMSU1JVEVEIFRJTUUgT0ZGRVIhIEZSRUUgRFZEIE1PVklFIE9GIFlPVVIgQ0hPSUNFISBBQ1QgTk9XIQ0KDQoNCjxhIGhyZWY9Imh0dHA6Ly8yMDIuMTA4LjIyMS4xOC93d3cyODIvcG9zL2R2ZC5odG0iPmNsaWNrIGhlcmU8L2E+DQoNCisrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysNClRoaXMgZW1haWwgaGFzIGJlZW4gc2NyZWVuZWQgYW5kIGZpbHRlcmVkIGJ5IG91ciBpbiBob3VzZSAiIk9QVC1PVVQiIiBzeXN0ZW0gaW4gDQpjb21wbGlhbmNlIHdpdGggc3RhdGUgbGF3cy4gSWYgeW91IHdpc2ggdG8gIk9QVC1PVVQiIGZyb20gdGhpcyBtYWlsaW5nIGFzIHdlbGwgDQphcyB0aGUgbGlzdHMgb2YgdGhvdXNhbmRzICBvZiBvdGhlciBlbWFpbCBwcm92aWRlcnMgcGxlYXNlIHZpc2l0ICANCg0KPGEgaHJlZj0iaHR0cDovLzIwMi4xMDguMjIxLjE4L3d3dzI4Mi9vcHRvdXRkLmh0bSI+Y2xpY2sgaGVyZTwvYT4NCisrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysrKysNCg0KOTA4bDMNCjUyMTdmclFHOC0wOTFpQm1INzUzM3ZQTFY4LTQxMWlFaU80MTU2WWhUUzItMjMwR2xrVDk3MzN1Z1FUMi00NjBVakFaMDU4OHZ5RWc4LTAzMG5sNzc=",1
15,"Immediate Help Needed.  We are a fortune 500 company that is growing at a tremendous rate of over 1000% per year. We simply cannot keep up. We are looking for motivated individuals who are looking to earn a substantial income working from home. This is a real opportunity to make an excellent income from home. No experience is required.  We will provide you with any training you may need. We are looking for energetic and self motivated people.  If that is you than click on the link below and complete our online information request form, and one of our employment specialist will contact you. http://ter.netblah.com:8080So if you are looking to be employed at home, with a career that will provide you vast opportunities and a substantial income, please fill out our online information request form here now: http://www.zhoster.com:8080/homeopp/ To be removed from our list simply click on the link below now: http://www.zhoster.com:26000/homeopp/remove.html6115CNUY4341mBpO6887KGZk1483ZEiE1934cEmx1116CJYF2258Aegj15l58",1
16,"This is a multipart message in MIME format.=_NextPart_000_3658CA_01C24ABF.723FADA0ContentType: text/plain;	charset=""Windows1252""ContentTransferEncoding: quotedprintable Diversified Underwriters Services, Inc. Impaired Risk Case of the Month July 2002	? Male 58 Nonsmoker	? Face Amount 3,000,000	? 5'11"" 255 lbs.	? Crohn's Disease for 30 Years	? 5 Major Intestinal Surgeries	? Steroid Therapy for 30 Years	? 1997 Diabetes	? 1998 Hypertension=20 Diversified's Answer... Standard!Broker's Commission: 60,598 !! =09Let Us Turn Your Clients That Have Been Declined, Rated or Have CurrentHealth Problems, Into Placeable Life Cases!  =09 ""INSTAQUOTE""(tm) for Impaired Risk Life Quotes Call Now for an ""InstAQuote""=99 on your client and we will get back =toyou within 24 hours! 8006833077 ext. 0=97 or =97Please fill out the form below for more information	=20Name:	 	  =09Email:	 	=20Phone:	 	=20City:	 	 State:	 	=20 	    =09=20 =20For Broker Use Only. Not for Public Dissemination.	=20We don't want anyone to receive our mailings who does not wish to. Thisis professional communication sent to insurance professionals. To beremoved from this mailing list, DO NOT REPLY to this message. Instead,go here: http://www.InsuranceIQ.com/optout =20Legal Notice =20=_NextPart_000_3658CA_01C24ABF.723FADA0ContentType: text/html;	charset=""iso88591""ContentTransferEncoding: quotedprintable Impaired Risk Case of the Month =20 =20 =20 =20 =20 =20 • Male 58 Nonsmoker • Face Amount 3,000,000 • 5'11"" 255 lbs. • Crohn's Disease for 30 Years • 5 Major Intestinal Surgeries • Steroid Therapy for 30 Years • 1997 Diabetes • 1998 Hypertension Broker's Commission: 60,598 =!! =20 Let Us Turn Your Clients=20            That Have Been Declined, =Rated or Have=20            Current Health Problems , Into = Placeable=20            Life Cases! =20 =20 =20 — or — =20 =20 =20 Please fill =out the form below for more information =20 Name: =20 Email: =20 Phone: =20 City: State: =20 =20 =20 For Broker Use Only. Not for Public =Dissemination. =20 We don't=20        want anyone to receive our mailings who does not wish to. This =is professional=20        communication sent to insurance professionals. To be removed =from this=20        mailing list, DO NOT REPLY to this message. Instead, go =here: =20        http://www.InsuranceIQ.com/optout Legal=20  Notice =20 =20 =_NextPart_000_3658CA_01C24ABF.723FADA0",1
17,I thought you might like these:1) Slim Down  Guaranteed to lose 1012 lbs in 30 dayshttp://www.freeyankee.com/cgi/fy2/to.cgi?l=822slim12) Fight The Risk of Cancer! http://www.freeyankee.com/cgi/fy2/to.cgi?l=822nic1 3) Get the Child Support You Deserve  Free Legal Advice http://www.freeyankee.com/cgi/fy2/to.cgi?l=822ppl1Offer ManagerDailyDealsIf you wish to leave this list please use the link below.http://www.qves.com/trim/?social@linux.ie%7C29%7C134077 Irish Linux Users' Group Social Events: social@linux.iehttp://www.linux.ie/mailman/listinfo/social for (un)subscription information.List maintainer: listmaster@linux.ie,0
18,"Dear sir,,My name is DR Steven M Duba , the son of MR. TheoDuba of Zimbabwe. I got your address from SouthAfrican Information exchange Johannesburg..Due to the previous war against white farmers inZimbabwe by PRESIDENT ROBERT MUGABE and his supportersto claim all the white owned farms in our country, heordered all the White owned farmers to surrender alltheir farms to his party members and his followers. Myfather was a victim of this oppression and inhumanbehavior as he was one of the richest farmers in ourcountry,my fayher was totaly against the act by thepresidnt MUGABE. The presidents supporters invaded myfathers farm, burnt everything in the farm, arrestedhim and confiscated all his investment.Early last year when this victimization of whitefarmers by president Mugabe started, my late fatherenvisaged a worse situation, he arranged almost allhis money concealed it in a box and smuggled it out ofZimbabwe through Diplomatic means to South Africa.When he arrived South Africa, he lodged the box in aprivate security company through the help of hislawyer here in South Africa without revealing the realcontents of the box to the security company, then,went back home. He registered the box as familytreasure.While he was still in detention that led to his deathdue to torture, he directed me to his lawyer in SouthAfrica because of the escalation of the crisis inZimbabwe. He did not want my life to be in danger. Hewas arrested on the 5th of March last year.Unfortunately my dear father died on the 10th ofDecember 2001.I came to south Africa March,2002.Now my stay here in Africa is frustrating anddepressing because my fathers lawyer is presentlyhospitalized in London due to terrible heart problem;though the lodgment documents are with me, as such Iwant to relocate to your country for good. Presently,my residence permit here in South Africa is an Asylumpermit as a refugee.I am seeking for your assistance in transferring themoney in the security company (US15 Million) out ofthis country to your country for investment. If youthink you can help me, Please try to get in touch withme immediately with the  number below . Yourcompensation/share for assistance will be negotiatedif you are ready to assist me. Since the problem in mycountry is still lingering, please endeavor to keepthis information to yourself and secret, because Iwouldnt want anything that will expose me, and theexistence of this money.Your urgent response will be highly appreciated.Sincerely yours,STEVEN DUBA (DR).TEL:27837132696__________________________________________________Do You Yahoo!?Yahoo! Finance  Get realtime stock quoteshttp://finance.yahoo.com",0
19,"FROM: KONE BAKARTEL: (+225) 0771 1719.  ABIDJAN, IVORY COAST  WESTAFRICA.      DEAR,      PERMIT ME TO INFORM YOU OF MY DESIRE OF GOING INTO BUSINESSRELATIONSHIP  WITH YOU. I GOT YOUR NAME AND CONTACT FROM THE INTERNETIN MY SEARCH FOR ASSISTANCE. DUE TO IT'S ESTEEMING NATURE I MUST NOTHESITATE TO CONFIDE IN YOU FOR THIS SIMPLE AND SINCERE BUSINESS.      I AM KONE BAKAR, THE ONLY CHILD OF LATE MR & MRS. COULIBALY BAKAR. MY FATHER WAS A VERY WEALTHY COCOA MERCHANT BASED IN ABIDJAN, THEECONOMIC CAPITAL OF IVORY COAST BEFORE HE WAS POISONED TO DEATH BYHIS BUSINESS ASSOCIATES ON ONE OF THEIR OUTING ON ON A BUSINESSMEETINGS.      WHEN MY MOTHER DIED ON THE 21ST OCTOBER 1994, MYFATHER TOOK ME SO SPECIAL BECAUSE MY MOTHER IS NOW DEAD. BEFORE THEDEATH OF MY FATHER ON 29TH JUNE 2000 IN A PRIVATE HOSPITAL HERE INABIDJAN. HE SECRETLY CALLED ME ON HIS BEDSIDE AND TOLD ME  THAT HEHAS A SUM OF US16,500,000(SIXTEEN MILLION FIVE HUNDREDTHOUSAND,UNITED STATES DOLLARS) LEFT IN A SUSPENCE ACCOUNT IN A LOCAL BANK HERE IN ABIDJAN, THAT HE USED MY NAME AS HIS ONLY SON FORTHE NEXT OF KIN IN DEPOSIT OF THE FUND. HE ALSO EXPLAINED TO ME THATIT WAS BECAUSE OF THIS WEALTH THAT HE WAS POISONED BY HIS  BUSINESSASSOCIATES. THAT I SHOULD SEEK FOR A FOREIGN PARTNER IN  A COUNTRY OFMY CHOICE WHERE I WILL TRANSFER THIS MONEY AND USE IT FOR INVESTMENTPURPOSE.    PLEASE, I AM SINCERELY ASKING FOR YOUR ASSISTANCE IN THE FOLLOWINGWAYS:      1.TO PROVIDE A BANK ACCOUNT WHERE THIS MONEY WOULD BE TRANSFERRED TO.  2.TO SERVE AS THE GUARDIAN OF THIS FUND SINCE I AM A BOY OF 22 YEARS.  3.TO MAKE ARRANGEMENT FOR ME TO COME OVER TO YOUR COUNTRY AFTER THEMONEY HAS BEEN TRANSFERRED.      MOREOVER SIR, I AM WILLING TO OFFER YOU 15% OF THE TOTAL SUM ASCOMPENSATION FOR YOUR EFFORT/INPUT AFTER THE SUCCESSFUL TRANSFER OFTHIS FUND TO YOUR NOMINATED ACCOUNT OVERSEAS.      FURTHERMORE, YOU SHOULD INDICATE YOUR OPINION TOWARDS ASSISTING ME ASI BELIEVE THAT THIS TRANSACTION WOULD BE CONCLUDED WITHIN SEVEN (7)DAYS YOU SIGNIFY YOUR INTEREST TO ASSIST ME.      I WILL APPRECIATE YOU CALL ME ON + 225 0771 1719 BEFORE SENDING MEYOUR REPLY.      ANTICAIPTING TO HEARING FROM YOU SOON.      THANKS AND GOD BLESS.      KONE BAKARTEL: + 225 0771 1719.  __________________________________________________________Signup for your own FREE Personalized Email at Mail.comhttp://www.mail.com/?sr=signup",1
20,"=/TBODY =FFFFFFA9       Copyright 2002  All rights reserved If you would no longer l=ike us       to contact you or feel that you have received this email in error=,       please clic=k here to       unsubscribe .",1
21,"Check the REPORTS you would like to receive Check the Available REPORTS you would like to receive: Keep on TOP of the latest NEWS, Get                Great Special DEALS now... It is complimentary, it costs nothing , YOU can QUIT anytime ! Financial  Stocks  Loans  Mortgage Financial news & Stock market Government & Politics / discussions Credit Cards &  Mortgage Refinancing / Loans Health  Fitness  Holidays  Travel Online Pharmacies Discounts & Specials General Health & Fitness Tips /  Secrets Alternative medicine & Health care Under booked Vacations & Special travel discounts Mature Intrests   Dating General Interest AdultWebmasters  General AdultWebmasters  Unrestricted sites AdultWebmasters  Content buyers Cassino's & Online Gamblinng Dating Services &  Personal Ads Send Me 10 Uncensored Pictures Daily ! This mail is NEVER sent unsolicited, Got it by error ? [ CLICK HERE ] to be removed from our subscribers List ! ndtxcpfjspwwtrkaxnxg",1
22,"WET, HORNY AND DIRTY GRANDMAS!Remember how you lusted after your friend's mum in highschool? She was 46 and you were 15? Remember the timewhen she bent over to do her gardening and you saw hersagging breasts through the vneck opening of her summerdress? She was OLD and you LOVED her! All you wanted todo was FUK that Dirty Old Mole BLUE! You can now! Followthe link below to see just how OLD & DIRTY these moles are!http://62.16.101.30/jump2/index.htmlRemove here:http://62.16.101.30/jump1/remove.html",0
23,"Beautiful,Custom Websites for 349 Complete! Beautiful, 100% Custom       Websites, 349 Complete! Get a beautiful, 100% Custom Web Site ( or                         yours redesigned ) for only                         349 ! We have references coast to                         coast and will give you plenty of sites to                         view! Includes up to                   7 pages (you can add more), java rollover buttons, feedback                   forms, more. It will be constructed to your taste and                   specifications. We do not use templates, our sites                   are completely custom.  Must host with us @                   19.95/mo (100 Megs, 20 Email accounts, Control Panel, Front                   Page, Graphical Statistics,                   more). For sites to                   view, complete below or call our message center at                   3217262209 (24 hours). Your call will be returned                   promptly. NOTE:   If you are using a web                   based email program (such as Yahoo, Hotmail, etc.) the form                   below will not work. Instead of using the                   form, CLICK                   HERE . Name: Phone                   w/AC: State: Type Project: New Site: Redesign Flash Intro/banner Current                   site?: Comments: If you do not wish to             receive our messages, CLICK             HERE (Please enter             ALL email addresses (in the body of the message) you wish to have             eliminated from future         mailings. [3423HzRl2702DvNh8963ZrLd3312VpIa7473UmEw3824QiA@47]",1
